order_id,user_id,amount,quantity,created_at,status
A2964,0590,494.82,7,2025-08-04T17:47:00Z,
A4682,0538,46.51,8,2025-10-31T23:54:00Z,refunded
A3329,0428,312.35,2,2025-07-14T07:42:00Z,PAID
A4160,0559,379.67,6,2025-10-09T17:48:00Z,Refunded
A4720,0295,266.77,7,2025-11-01T19:15:00Z,
A2026,0671,59.2,9,2025-10-17T08:04:00Z,PAID
A0243,0694,127.82,9,2025-05-14T12:09:00Z,refunded
A4953,0208,376.04,9,2025-05-15T23:27:00Z,Refunded
A3909,0611,371.19,5,2025-07-29T01:45:00Z,Refunded
A4447,0915,480.8,4,2025-05-28T19:09:00Z,Paid
A3313,0909,432.84,9,,Pending
A0452,0385,283.53,5,,refund
A1660,0285,101.28,2,2025-07-24T15:14:00Z,
A2643,0725,182.44,,2025-09-29T19:35:00Z,paid
A2780,0648,367.31,7,,Pending
A1442,0542,243.8,3,2025-06-28T18:34:00Z,paid
A4357,0264,347.96,5,,Paid
A2151,0522,193.4,4,2025-12-09T02:09:00Z,Paid
A4714,0371,476.46,8,2025-06-26T18:01:00Z,
A2359,0930,27.54,3,,PAID
A1722,0426,285.59,1,2025-03-21T18:37:00Z,refunded
A3389,0545,111.76,7,2025-03-28T15:53:00Z,refunded
A4922,0984,,5,2025-10-25T13:54:00Z,refund
A2251,0766,275.59,6,2025-08-15T05:25:00Z,Refunded
A3582,0921,,9,2025-09-17T07:00:00Z,refund
A2989,0851,319.77,8,2025-07-05T19:03:00Z,refund
A2066,0685,211.87,9,,refund
A4980,0822,408.32,8,2025-02-23T22:47:00Z,Refunded
A4880,0449,278.7,8,2025-03-18T20:58:00Z,refund
A0686,0176,195.55,2,2025-03-16T02:09:00Z,paid
A0160,0773,411.32,3,,Pending
A1162,0377,279.95,9,2025-01-09T23:46:00Z,
A0846,0337,5.69,5,2025-04-09T00:37:00Z,Paid
A0752,0921,305.52,7,2025-12-16T09:59:00Z,refund
A2968,0181,462.61,6,2025-04-04T22:00:00Z,refunded
A4757,0474,,5,2025-10-12T15:54:00Z,Refunded
A4490,0671,11.34,6,2025-09-27T03:36:00Z,refund
A4430,0004,447.27,5,2025-07-13T19:09:00Z,paid
A4238,0252,,1,2025-11-03T06:10:00Z,refund
A4397,0924,117.07,9,2025-02-05T05:24:00Z,Paid
A1773,0038,,3,2025-06-24T08:45:00Z,Pending
A3405,0145,374.63,9,2025-04-20T20:35:00Z,Paid
A4545,0061,447.42,6,2025-11-01T04:59:00Z,paid
A2447,0046,165.17,4,2025-07-20T00:11:00Z,refunded
A4394,0349,81.27,,2025-03-25T01:24:00Z,Refunded
A0162,0392,236.92,,2025-08-10T11:59:00Z,refunded
A2582,0321,458.37,2,2025-09-18T23:37:00Z,refunded
A0053,0730,42.88,9,2025-02-27T19:15:00Z,paid
A0263,0831,277.96,2,2025-04-14T21:46:00Z,refunded
A0408,0127,79.42,7,2025-02-12T04:57:00Z,
A0108,0454,78.19,3,,Pending
A0161,0522,388.05,6,2025-03-07T12:51:00Z,
A3118,0048,,2,2025-02-10T23:01:00Z,PAID
A4435,0911,451.55,2,2025-12-04T22:38:00Z,PAID
A1356,0142,68.76,7,2025-02-12T18:37:00Z,Paid
A1365,0410,96.56,8,2025-06-28T02:15:00Z,refunded
A1148,0791,78.13,2,2025-05-29T05:28:00Z,PAID
A2954,0623,323.69,4,2025-03-07T17:08:00Z,PAID
A4182,0169,445.82,1,2025-04-24T22:14:00Z,Refunded
A2085,0524,428.66,6,2025-02-23T16:32:00Z,Refunded
A3308,0476,335.3,5,,refunded
A2262,0040,53.9,9,2025-07-29T07:04:00Z,
A1137,0221,,3,2025-02-02T03:13:00Z,Refunded
A0513,0724,,5,2025-10-08T08:56:00Z,
A0052,0243,436.09,1,,Pending
A1188,0473,75.25,6,2025-02-21T20:50:00Z,refunded
A0037,0115,279.65,8,2025-05-06T08:07:00Z,refunded
A0238,0344,420.73,5,2025-09-21T22:43:00Z,
A0662,0212,341.22,8,2025-12-10T07:18:00Z,Refunded
A2347,0547,61.71,7,2025-12-19T14:17:00Z,refunded
A1882,0431,376.89,4,2025-02-24T14:51:00Z,paid
A1378,0263,112.53,5,2025-03-08T23:00:00Z,Pending
A1857,0302,375.26,1,,Pending
A1535,0245,229.11,5,2025-03-17T00:10:00Z,Refunded
A0030,0227,291.79,4,2025-12-20T16:40:00Z,refunded
A0363,0715,420.45,3,2025-09-23T22:46:00Z,PAID
A3602,0517,379.38,1,2025-07-25T10:55:00Z,refunded
A3474,0466,290.33,9,,PAID
A1278,0852,438.02,7,2025-11-21T10:58:00Z,
A4000,0844,127.82,7,2025-10-13T06:44:00Z,Pending
A4975,0283,,,2025-08-23T12:35:00Z,refund
A2885,0675,178.56,2,2025-03-16T17:17:00Z,refunded
A2944,0589,,5,2025-10-03T15:17:00Z,refund
A0624,0770,66.78,7,2025-02-07T17:42:00Z,Pending
A0968,0166,,2,,refunded
A3447,0215,427.15,8,2025-02-02T20:38:00Z,refunded
A3134,0834,280.84,6,2025-02-04T12:47:00Z,Refunded
A0128,0555,430.47,9,,refunded
A1486,0254,389.38,7,2025-05-28T21:26:00Z,Refunded
A1598,0778,496.45,1,2025-01-02T21:15:00Z,PAID
A0670,0602,272.8,5,2025-03-11T06:43:00Z,Refunded
A4453,0427,122.41,6,2025-04-12T12:34:00Z,refunded
A3101,0384,113.11,4,2025-10-01T14:15:00Z,paid
A1972,0130,441.67,2,2025-07-30T10:02:00Z,Refunded
A3922,0098,352.9,1,2025-11-20T18:33:00Z,Paid
A0327,0602,113.89,5,2025-10-05T06:28:00Z,refund
A1182,0910,204.75,5,2025-08-07T04:20:00Z,PAID
A0220,0845,375.72,6,2025-02-27T12:16:00Z,refunded
A0247,0131,269.27,5,2025-05-10T23:47:00Z,PAID
A2714,0713,380.53,1,2025-01-22T10:59:00Z,refunded
A1157,0026,451.95,9,2025-08-14T01:18:00Z,refund
A0053,0730,42.88,9,2025-02-28T00:15:00Z,
A3941,0251,424.16,9,2025-07-15T12:36:00Z,paid
A4574,0605,187.4,1,2025-12-22T10:12:00Z,Refunded
A0918,0078,249.61,5,2025-10-17T06:10:00Z,PAID
A2620,0366,126.96,3,2025-04-24T15:39:00Z,Pending
A0710,0641,,8,2025-06-13T08:45:00Z,Paid
A4933,0595,366.25,3,2025-01-07T08:55:00Z,Refunded
A0791,0493,276.06,1,2025-12-12T12:03:00Z,Pending
A2337,0035,145.28,9,2025-12-10T18:13:00Z,refunded
A4521,0413,148.31,9,2025-04-17T09:38:00Z,Pending
A2208,0688,169.55,,2025-03-20T15:12:00Z,refunded
A4143,0875,72.12,9,2025-11-03T10:10:00Z,
A0248,0852,109.17,7,2025-02-22T14:49:00Z,refunded
A2349,0304,399.47,9,2025-03-16T10:58:00Z,refunded
A3301,0081,363.18,7,2025-01-27T04:52:00Z,Refunded
A0526,0793,,8,2025-11-26T15:56:00Z,PAID
A2083,0756,431.34,,2025-08-07T17:33:00Z,Paid
A4653,0250,98.06,9,2025-11-27T22:58:00Z,Pending
A1970,0405,337.97,8,2025-02-19T20:55:00Z,refunded
A2059,0273,183.78,9,2025-06-24T08:12:00Z,paid
A2544,0206,414.99,,2025-01-24T10:31:00Z,Refunded
A0171,0588,493.99,1,2025-03-08T09:10:00Z,refunded
A2895,0724,242.2,8,2025-07-16T22:30:00Z,Refunded
A4125,0862,187.55,9,2025-12-17T23:20:00Z,
A0433,0655,349.88,3,2025-12-19T04:57:00Z,Refunded
A1581,0067,187.9,7,2025-06-29T01:39:00Z,refunded
A4427,0689,96.64,6,2025-04-08T02:23:00Z,PAID
A3712,0071,,9,2025-03-11T10:19:00Z,Refunded
A4870,0757,415.99,1,2025-02-18T09:49:00Z,refund
A0893,0515,380.01,7,2025-11-28T20:15:00Z,refund
A1355,0875,263.72,8,2025-12-01T19:59:00Z,refund
A2542,0925,31.23,8,2025-04-27T02:50:00Z,paid
A4582,0789,17.92,9,2025-03-21T11:12:00Z,paid
A0436,0994,,,2025-04-26T08:42:00Z,Paid
A0166,0823,41.05,9,2025-12-05T21:26:00Z,refunded
A0913,0549,,3,2025-04-16T13:56:00Z,refund
A2388,0204,273.35,5,2025-10-07T16:06:00Z,refund
A3338,0417,282.79,3,2025-09-22T06:35:00Z,Pending
A0679,0980,411.98,8,2025-08-29T14:53:00Z,Refunded
A3116,0432,430.41,2,2025-01-31T11:38:00Z,Pending
A4269,0484,316.87,5,2025-04-04T02:43:00Z,paid
A2893,0102,190.97,7,2025-05-28T19:15:00Z,PAID
A3317,0110,430.75,5,2025-07-16T22:51:00Z,refund
A4993,0881,276.58,9,,Pending
A4431,0274,434.12,5,2025-04-15T10:38:00Z,
A3503,0130,,,2025-04-08T19:42:00Z,
A1072,0061,494.31,9,2025-10-20T07:41:00Z,paid
A0811,0177,184.41,,2025-11-02T21:36:00Z,
A2798,0845,203.58,1,2025-10-11T05:04:00Z,PAID
A0410,0933,96.04,9,2025-04-08T12:42:00Z,Pending
A1490,0517,278.64,,2025-03-08T16:22:00Z,refunded
A3152,0730,244.29,,2025-04-05T13:09:00Z,PAID
A1393,0362,448.73,1,2025-12-03T05:35:00Z,Refunded
A4966,0677,190.15,3,2025-11-30T03:23:00Z,refunded
A0894,0315,74.57,1,2025-02-02T07:09:00Z,Pending
A2040,0864,8.36,9,2025-11-08T21:31:00Z,refund
A3046,0095,,4,2025-01-17T14:06:00Z,paid
A1258,0728,474.04,9,,Pending
A3211,0523,97.19,4,2025-11-20T04:24:00Z,Paid
A3733,0322,258.08,8,2025-02-26T08:56:00Z,
A0541,0767,113.61,7,2025-10-08T15:53:00Z,Pending
A0079,0069,368.09,4,2025-04-02T05:07:00Z,refunded
A4541,0976,16.94,2,2025-08-28T13:09:00Z,refund
A4137,0874,414.51,9,,
A4707,0124,323.04,4,2025-08-31T22:00:00Z,Paid
A0056,0777,442.35,2,2025-02-21T07:24:00Z,refunded
A4662,0327,24.54,7,2025-08-03T12:32:00Z,Pending
A0684,0093,406.7,,2025-10-20T06:43:00Z,Pending
A0016,0014,152.7,2,2025-02-11T10:12:00Z,refunded
A2817,0828,14.74,6,2025-03-06T23:19:00Z,refund
A1864,0008,396.01,8,2025-06-21T21:53:00Z,
A0413,0482,,7,2025-04-10T04:05:00Z,refund
A4627,0319,130.39,7,2025-05-05T13:52:00Z,refunded
A4040,0281,,4,2025-04-24T08:46:00Z,Paid
A0223,0028,190.37,8,2025-03-14T21:28:00Z,refunded
A1363,0083,132.9,5,2025-02-19T21:11:00Z,refund
A2805,0746,350.15,8,2025-08-11T23:01:00Z,Refunded
A1276,0666,40.83,3,2025-02-10T10:42:00Z,Paid
A1738,0424,14.75,3,2025-07-25T17:59:00Z,Paid
A0535,0240,,3,2025-02-19T20:18:00Z,
A2311,0914,324.41,1,,Refunded
A0236,0545,93.36,7,2025-01-17T07:55:00Z,refunded
A3558,0118,399.17,6,2025-06-09T08:04:00Z,refunded
A2937,0793,341.7,1,,
A3862,0554,273.21,6,2025-08-05T22:13:00Z,refunded
A3365,0407,,5,2025-10-29T04:41:00Z,Paid
A0257,0609,331.37,5,2025-05-05T22:42:00Z,
A3890,0594,337.62,1,2025-07-27T09:24:00Z,Pending
A1335,0166,79.76,1,2025-10-04T20:34:00Z,Pending
A4889,0674,432.62,6,2025-10-20T02:53:00Z,refund
A1937,0791,402.3,9,2025-03-02T14:32:00Z,
A3570,0540,298.29,4,2025-12-11T18:37:00Z,Pending
A3958,0418,165.46,4,2025-01-29T16:55:00Z,refunded
A0799,0716,229.61,4,,Paid
A0031,0467,271.31,5,2025-10-27T05:14:00Z,Pending
A3773,0533,448.37,5,2025-07-01T02:33:00Z,refunded
A2571,0454,,,2025-06-06T18:10:00Z,PAID
A2680,0423,297.75,8,2025-08-05T08:37:00Z,refund
A1971,0518,388.89,,2025-02-04T07:49:00Z,PAID
A4625,0747,,5,2025-05-13T01:00:00Z,Paid
A4297,0864,238.08,9,2025-04-06T23:16:00Z,paid
A2150,0675,234.6,8,2025-05-05T17:39:00Z,Refunded
A2307,0070,217.87,,2025-04-23T11:56:00Z,Paid
A0487,0872,97.84,5,2025-11-05T17:00:00Z,Paid
A2689,0735,283.35,3,2025-11-14T19:21:00Z,
A4976,0995,144.95,2,2025-04-13T07:38:00Z,Refunded
A2312,0195,457.2,5,2025-04-09T14:04:00Z,Paid
A3472,0388,114.45,4,2025-03-15T16:22:00Z,Refunded
A0522,0420,44.81,8,2025-10-28T17:45:00Z,refunded
A4906,0875,123.25,5,2025-02-11T10:02:00Z,paid
A2484,0663,198.73,6,2025-10-17T18:06:00Z,PAID
A0973,0171,171.64,8,2025-04-17T20:55:00Z,refunded
A3638,0774,402.15,2,2025-05-06T02:44:00Z,Pending
A3137,0101,394.51,8,2025-07-09T08:54:00Z,refund
A1350,0245,146.9,2,2025-03-24T00:31:00Z,refund
A4734,0277,425.82,1,2025-09-04T09:30:00Z,Refunded
A1447,0516,378.03,4,2025-06-25T18:38:00Z,Refunded
A0114,0109,328.54,,2025-04-15T05:15:00Z,refunded
A0143,0695,51.64,3,2025-01-29T03:55:00Z,PAID
A1948,0617,64.39,3,2025-03-14T15:06:00Z,Refunded
A3538,0288,277.52,9,2025-01-25T22:17:00Z,Pending
A2152,0242,310.21,2,2025-02-20T18:38:00Z,
A0340,0799,484.89,9,2025-12-02T13:02:00Z,Refunded
A1779,0460,420.1,7,2025-11-18T04:55:00Z,Refunded
A3818,0317,174.48,7,2025-09-25T20:18:00Z,paid
A4423,0349,48.26,9,2025-10-23T12:53:00Z,PAID
A0419,0856,25.67,5,2025-03-24T20:10:00Z,Paid
A3665,0326,162.06,3,2025-10-22T17:32:00Z,Paid
A4573,0753,291.35,6,2025-11-17T05:30:00Z,Refunded
A4004,0215,287.05,6,2025-08-22T20:29:00Z,Refunded
A0914,0815,437.64,4,2025-03-29T00:30:00Z,
A4630,0726,155.5,8,2025-12-03T11:53:00Z,paid
A0959,0940,224.0,9,2025-09-11T08:27:00Z,paid
A2316,0409,144.77,5,2025-06-02T16:43:00Z,PAID
A2945,0264,486.64,4,,paid
A2362,0791,222.77,4,2025-09-25T05:27:00Z,Paid
A3981,0683,290.78,8,2025-05-02T06:40:00Z,Refunded
A4368,0250,300.45,6,2025-01-01T21:35:00Z,refund
A3962,0699,297.61,9,2025-06-18T07:27:00Z,Paid
A1446,0216,5.14,5,2025-05-20T19:37:00Z,
A2082,0163,450.88,5,2025-06-08T10:54:00Z,Refunded
A2014,0657,6.61,3,2025-10-31T18:01:00Z,refunded
A4299,0330,55.03,5,,Paid
A2216,0169,412.68,,2025-05-06T06:34:00Z,Refunded
A1063,0761,394.69,6,2025-07-11T09:00:00Z,refund
A4459,0168,488.99,,2025-06-24T20:02:00Z,
A1984,0725,8.23,9,2025-02-25T00:34:00Z,Refunded
A4313,0513,,3,2025-03-09T17:51:00Z,Paid
A4815,0856,242.42,2,2025-06-24T21:37:00Z,Pending
A3327,0340,462.85,1,,Paid
A4444,0626,439.97,7,2025-02-22T20:04:00Z,refunded
A1379,0960,411.98,,2025-07-31T07:58:00Z,Paid
A2461,0356,101.61,1,2025-01-25T03:11:00Z,refunded
A1784,0904,,7,2025-08-05T12:05:00Z,refunded
A2551,0290,191.12,5,2025-11-21T03:26:00Z,PAID
A2669,0005,450.92,,2025-08-24T14:50:00Z,Refunded
A2157,0248,378.49,9,2025-09-05T06:42:00Z,Pending
A3349,0275,127.96,3,2025-10-30T12:01:00Z,refunded
A4764,0086,467.93,7,2025-06-13T01:11:00Z,Paid
A3752,0368,113.66,5,2025-02-23T23:43:00Z,Pending
A1964,0530,,8,2025-04-08T22:44:00Z,Pending
A3136,0292,120.47,3,2025-06-03T03:38:00Z,Paid
A1174,0404,28.29,5,2025-04-22T02:47:00Z,Paid
A3748,0062,81.8,9,2025-06-22T12:47:00Z,PAID
A0328,0064,358.74,7,2025-07-19T00:38:00Z,refunded
A4388,0308,79.6,5,2025-12-17T22:19:00Z,PAID
A2941,0682,335.18,6,2025-11-29T15:48:00Z,refunded
A2273,0023,,,2025-05-17T22:21:00Z,paid
A1591,0598,326.98,7,2025-05-27T07:30:00Z,Pending
A1085,0604,286.39,1,2025-08-22T09:56:00Z,refund
A1686,0963,167.38,6,2025-04-13T00:45:00Z,Pending
A0611,0187,,2,2025-11-12T11:21:00Z,refunded
A2963,0436,26.29,2,2025-02-13T16:01:00Z,Refunded
A4225,0531,494.24,,2025-07-30T04:23:00Z,refunded
A3842,0367,247.23,2,2025-06-16T23:12:00Z,Pending
A1913,0415,,1,2025-10-15T09:06:00Z,Pending
A4099,0972,33.73,7,2025-09-03T13:21:00Z,refund
A0719,0125,453.38,6,2025-07-18T23:17:00Z,
A2616,0456,103.34,1,2025-08-25T13:45:00Z,Pending
A1860,0154,77.1,8,2025-04-06T05:57:00Z,refund
A0187,0078,267.92,9,2025-05-29T15:13:00Z,refunded
A2145,0347,437.3,9,2025-11-05T07:38:00Z,
A2606,0024,100.14,2,2025-11-05T05:47:00Z,PAID
A0125,0335,53.85,3,,refunded
A4340,0921,131.66,7,2025-08-07T20:00:00Z,Pending
A1994,0379,383.72,5,2025-01-09T00:02:00Z,Pending
A2999,0532,321.32,6,,PAID
A3839,0062,480.2,3,2025-09-22T17:20:00Z,Paid
A1094,0252,380.73,7,2025-08-10T02:00:00Z,Refunded
A0033,0325,111.39,8,2025-06-08T06:19:00Z,refunded
A4416,0262,489.95,4,2025-11-08T11:07:00Z,Refunded
A3746,0848,479.01,6,2025-05-21T15:29:00Z,refund
A0166,0823,41.05,,2025-12-05T16:26:00Z,refunded
A3975,0675,6.86,5,2025-04-13T04:24:00Z,Refunded
A2528,0372,237.58,6,2025-12-09T12:32:00Z,PAID
A4261,0498,359.96,5,2025-03-09T08:34:00Z,Refunded
A4415,0937,223.19,6,2025-10-01T14:46:00Z,paid
A0042,0472,132.58,3,2025-09-11T16:47:00Z,refunded
A4146,0846,66.11,9,2025-07-21T20:57:00Z,paid
A4914,0488,202.71,6,2025-10-29T16:12:00Z,Paid
A3912,0404,116.27,,2025-01-22T04:09:00Z,paid
A4886,0976,486.22,4,2025-10-09T06:28:00Z,paid
A3059,0873,328.09,4,2025-08-06T01:27:00Z,refunded
A2702,0605,100.61,5,2025-03-14T22:38:00Z,Refunded
A2175,0893,418.57,2,2025-06-05T20:02:00Z,Pending
A4228,0849,19.76,3,2025-03-25T00:17:00Z,paid
A2971,0273,403.14,,2025-12-16T22:04:00Z,Paid
A1289,0668,,4,2025-11-25T23:03:00Z,Refunded
A1199,0746,382.32,5,2025-05-31T19:55:00Z,PAID
A3576,0510,353.62,5,2025-07-22T07:51:00Z,Refunded
A1002,0763,47.07,3,2025-04-11T16:36:00Z,Pending
A2824,0154,27.26,6,2025-04-14T22:04:00Z,refund
A2732,0827,494.37,8,2025-02-23T18:10:00Z,Refunded
A3575,0548,65.58,8,2025-08-09T23:32:00Z,Pending
A1171,0059,34.74,9,2025-03-29T22:44:00Z,refund
A0597,0353,277.59,5,2025-01-18T22:16:00Z,refunded
A0051,0321,395.97,8,2025-08-16T03:12:00Z,PAID
A0769,0948,221.44,4,2025-09-13T18:15:00Z,refund
A2437,0765,15.18,6,,Pending
A1759,0609,289.92,2,2025-09-16T22:45:00Z,Paid
A1927,0322,488.99,1,2025-01-27T18:33:00Z,Pending
A2903,0615,14.73,8,2025-12-14T22:28:00Z,refund
A1575,0366,438.7,9,,paid
A0126,0649,353.63,6,2025-03-16T17:57:00Z,refunded
A0231,0921,345.91,1,2025-07-24T07:38:00Z,refund
A0879,0262,247.5,1,2025-01-02T09:54:00Z,paid
A2792,0249,288.39,9,2025-04-09T16:44:00Z,
A1425,0696,,3,2025-11-03T22:47:00Z,Paid
A4483,0956,45.97,,2025-10-08T21:28:00Z,PAID
A2545,0933,198.75,3,2025-03-20T22:14:00Z,
A3686,0858,,4,2025-06-14T21:52:00Z,PAID
A2070,0001,161.49,,2025-02-27T16:15:00Z,PAID
A3373,0459,470.09,7,2025-06-27T23:17:00Z,
A2740,0261,46.53,4,2025-12-17T06:43:00Z,Refunded
A1386,0319,,5,2025-01-30T21:36:00Z,Refunded
A4741,0492,394.07,7,2025-09-15T05:07:00Z,Refunded
A0084,0450,451.38,,2025-08-21T22:34:00Z,refunded
A0602,0940,486.58,2,2025-03-19T07:59:00Z,PAID
A3568,0760,358.52,3,2025-04-29T08:44:00Z,Pending
A3955,0691,306.54,,2025-05-12T18:14:00Z,Paid
A0652,0693,243.58,1,2025-06-08T16:46:00Z,Refunded
A1453,0664,337.65,4,2025-03-20T02:13:00Z,refund
A4212,0740,374.57,6,2025-02-03T20:17:00Z,refunded
A0211,0807,314.32,7,2025-10-27T00:09:00Z,refunded
A0663,0860,132.09,5,2025-07-12T03:07:00Z,PAID
A2590,0688,57.8,5,2025-10-31T02:41:00Z,refund
A0392,0283,354.98,8,2025-04-26T23:05:00Z,PAID
A0377,0496,464.38,3,2025-01-10T04:51:00Z,refunded
A0936,0225,49.52,3,2025-10-29T17:35:00Z,paid
A2808,0324,415.63,5,2025-06-02T00:56:00Z,Pending
A2515,0933,38.75,1,2025-07-10T07:35:00Z,paid
A1953,0047,390.41,1,2025-12-09T04:12:00Z,
A0867,0375,204.79,2,2025-03-17T23:34:00Z,PAID
A3625,0947,22.98,1,2025-06-25T13:31:00Z,Pending
A1560,0513,62.27,2,,Pending
A2800,0184,493.97,5,2025-09-06T11:50:00Z,Paid
A2144,0527,409.75,6,2025-05-18T14:06:00Z,Refunded
A2532,0925,127.74,5,2025-06-21T11:00:00Z,paid
A0288,0322,455.22,3,2025-12-14T01:26:00Z,Refunded
A4166,0685,339.94,8,2025-04-23T16:10:00Z,PAID
A4895,0722,315.89,3,2025-01-22T08:28:00Z,
A1380,0080,399.93,2,2025-10-06T16:40:00Z,PAID
A4829,0089,209.79,1,2025-07-14T06:36:00Z,refund
A4396,0286,31.65,3,2025-06-22T10:00:00Z,refunded
A1154,0744,117.79,8,2025-02-07T09:33:00Z,PAID
A2638,0170,172.48,3,,refund
A0127,0632,290.79,5,2025-08-04T14:17:00Z,refunded
A0059,0693,75.56,4,,refunded
A2106,0320,161.04,7,2025-05-10T14:46:00Z,Pending
A2760,0096,424.49,4,2025-12-16T21:25:00Z,refunded
A1982,0506,411.65,6,2025-08-01T07:53:00Z,
A0190,0621,97.36,4,2025-02-03T04:19:00Z,Refunded
A2154,0765,,6,2025-04-18T05:15:00Z,Refunded
A2503,0039,229.94,9,2025-03-01T11:57:00Z,Refunded
A2008,0350,237.82,5,,paid
A4651,0227,125.43,4,2025-10-16T19:12:00Z,refund
A4896,0484,,4,2025-07-19T08:26:00Z,paid
A3063,0970,454.65,9,2025-05-11T05:18:00Z,Pending
A1452,0528,115.8,,2025-10-31T06:01:00Z,PAID
A2949,0916,466.82,9,,PAID
A2842,0353,60.88,1,2025-11-13T11:51:00Z,refunded
A4584,0334,276.06,8,2025-04-01T02:18:00Z,paid
A4809,0643,154.72,7,2025-05-16T14:54:00Z,Paid
A4029,0290,296.36,9,2025-09-27T05:29:00Z,paid
A3149,0905,392.92,3,2025-09-25T20:51:00Z,Pending
A4974,0735,440.27,2,2025-05-14T07:28:00Z,paid
A0398,0248,254.4,4,2025-02-13T22:52:00Z,Refunded
A4108,0986,295.81,,2025-04-21T03:42:00Z,refunded
A0385,0434,158.69,6,2025-03-31T21:02:00Z,paid
A0478,0941,104.87,,2025-06-29T21:10:00Z,refund
A2950,0764,343.77,4,2025-05-05T21:06:00Z,PAID
A4805,0199,474.05,7,2025-08-19T09:07:00Z,refund
A1271,0450,459.86,1,,PAID
A1312,0200,379.52,5,2025-01-15T07:44:00Z,Refunded
A1034,0482,220.84,6,,refunded
A1621,0045,148.81,5,2025-05-24T02:04:00Z,paid
A0039,0866,112.62,4,2025-01-30T19:59:00Z,refunded
A2204,0906,357.6,1,2025-07-08T13:38:00Z,
A3612,0449,129.39,9,2025-11-25T15:31:00Z,refunded
A2483,0604,115.01,2,2025-02-23T01:28:00Z,Pending
A1720,0387,237.11,,2025-11-18T23:24:00Z,PAID
A3607,0790,265.85,2,,refund
A2383,0078,349.15,9,2025-12-06T14:53:00Z,PAID
A0458,0916,439.4,9,2025-06-21T08:25:00Z,
A3635,0637,44.93,9,2025-10-04T09:03:00Z,Refunded
A0573,0450,108.93,5,2025-10-19T06:54:00Z,Pending
A0489,0108,73.61,1,2025-03-14T04:37:00Z,refunded
A0341,0589,378.0,4,2025-10-17T00:05:00Z,refund
A0176,0304,185.54,3,2025-05-08T03:26:00Z,refunded
A0659,0517,408.53,7,2025-04-29T15:54:00Z,refunded
A4150,0163,,,2025-12-19T02:48:00Z,PAID
A1794,0171,91.97,9,2025-03-19T21:38:00Z,refunded
A3650,0216,,1,2025-09-24T07:23:00Z,Refunded
A1003,0749,372.25,6,2025-06-02T19:05:00Z,paid
A1040,0751,487.94,3,2025-12-17T07:49:00Z,Paid
A3199,0903,,7,2025-06-27T15:24:00Z,paid
A4909,0179,196.13,1,2025-12-15T04:44:00Z,refunded
A0066,0269,284.43,,2025-08-17T11:08:00Z,Paid
A0391,0209,302.81,9,2025-10-27T16:58:00Z,paid
A3291,0569,326.64,9,2025-03-29T01:59:00Z,refund
A4548,0201,286.17,2,2025-02-14T02:17:00Z,Pending
A4701,0625,158.7,8,2025-02-25T23:53:00Z,
A3277,0921,,5,2025-05-11T00:12:00Z,Refunded
A3574,0365,395.87,2,2025-10-27T01:13:00Z,Refunded
A1919,0307,330.46,4,2025-04-06T05:58:00Z,Refunded
A2402,0166,468.03,1,2025-09-28T22:15:00Z,Paid
A4467,0450,15.18,2,2025-05-16T19:08:00Z,refunded
A2060,0707,15.55,3,2025-11-14T19:55:00Z,refund
A2118,0394,310.1,1,2025-05-02T12:09:00Z,paid
A4730,0608,68.45,2,2025-03-22T09:52:00Z,
A1214,0889,353.8,7,2025-12-19T03:44:00Z,paid
A0054,0590,61.58,5,2025-06-28T12:12:00Z,refunded
A0089,0089,,4,,refunded
A3956,0573,156.54,4,,PAID
A2775,0697,242.83,5,2025-05-31T09:20:00Z,
A1943,0996,369.85,5,2025-11-13T03:12:00Z,Pending
A1129,0088,117.83,6,2025-09-12T15:14:00Z,
A1417,0304,117.31,,2025-04-26T07:05:00Z,Paid
A2876,0491,101.34,1,2025-05-03T04:10:00Z,Paid
A1164,0387,86.23,2,2025-08-23T13:31:00Z,Refunded
A1866,0416,,9,2025-09-25T19:51:00Z,paid
A4198,0787,23.1,8,2025-05-09T22:51:00Z,PAID
A2267,0095,404.47,,2025-12-07T10:39:00Z,
A4278,0322,323.55,1,2025-11-04T18:03:00Z,Pending
A3262,0210,118.35,4,,Pending
A3480,0668,82.86,9,2025-08-25T20:22:00Z,PAID
A4017,0567,259.11,7,2025-04-18T22:15:00Z,Refunded
A2444,0410,461.92,5,2025-05-02T19:12:00Z,refund
A1476,0271,,2,2025-01-22T14:17:00Z,Refunded
A3680,0473,219.81,4,2025-06-07T19:19:00Z,PAID
A3778,0655,223.57,,2025-09-02T13:43:00Z,
A2371,0172,366.81,3,2025-05-20T20:40:00Z,Paid
A3154,0576,448.68,8,2025-11-14T04:09:00Z,refunded
A3559,0146,439.66,1,2025-06-27T05:50:00Z,refunded
A0672,0896,183.73,6,2025-11-21T04:22:00Z,paid
A1639,0776,41.06,3,2025-04-12T02:28:00Z,refunded
A2695,0740,115.19,3,2025-07-12T03:00:00Z,Paid
A1098,0403,191.39,8,,Paid
A3104,0105,110.41,2,2025-10-14T15:11:00Z,paid
A3749,0270,,3,2025-09-06T20:04:00Z,refunded
A0472,0306,391.45,,2025-12-21T20:51:00Z,Refunded
A2114,0232,217.03,1,,paid
A0252,0785,291.59,2,2025-01-15T20:58:00Z,Refunded
